"Name","SI","Handles","VM","WS","PM","NPM","Path","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","BasePriority","ExitCode","HasExited","ExitTime","Handle","SafeHandle","HandleCount","Id","MachineName","MainWindowHandle","MainWindowTitle","MainModule","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize","NonpagedSystemMemorySize64","PagedMemorySize","PagedMemorySize64","PagedSystemMemorySize","PagedSystemMemorySize64","PeakPagedMemorySize","PeakPagedMemorySize64","PeakWorkingSet","PeakWorkingSet64","PeakVirtualMemorySize","PeakVirtualMemorySize64","PriorityBoostEnabled","PriorityClass","PrivateMemorySize","PrivateMemorySize64","PrivilegedProcessorTime","ProcessName","ProcessorAffinity","Responding","SessionId","StartInfo","StartTime","SynchronizingObject","Threads","TotalProcessorTime","UserProcessorTime","VirtualMemorySize","VirtualMemorySize64","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet","WorkingSet64","Site","Container"
"rsession-utf8","1","349","4964376576","183173120","197558272","25168","C:\Program Files\RStudio\bin\rsession-utf8.exe","RStudio, PBC","3.5625","2022,07,2,0","2022,07,2,0","RStudio R Session","RStudio","Process","8",,"False",,"3904","Microsoft.Win32.SafeHandles.SafeProcessHandle","349","1920",".","0","","System.Diagnostics.ProcessModule (rsession-utf8.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","25168","25168","197558272","197558272","547552","547552","211337216","211337216","195735552","195735552","744820736","5039788032","True","Normal","197558272","197558272","00:00:01.6093750","rsession-utf8","255","True","1","System.Diagnostics.ProcessStartInfo","27/10/2022 21:36:43",,"System.Diagnostics.ProcessThreadCollection","00:00:03.5625000","00:00:01.9531250","669409280","4964376576","False",,,,"183173120","183173120",,
"RstMwService","0","160","2203413917696","7028736","2064384","10800","C:\WINDOWS\System32\DriverStore\FileRepository\iastorvd.inf_amd64_07f78c7ceeb909f7\RstMwService.exe","Intel Corporation","0.109375","18.7.1.1003","18.7.1.1003","Intel(R) Rapid Storage Technology Management Service","Intel(R) Rapid Storage Technology Management Service","Process","8",,"False",,"3780","Microsoft.Win32.SafeHandles.SafeProcessHandle","160","4204",".","0","","System.Diagnostics.ProcessModule (RstMwService.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","10800","10800","2064384","2064384","90616","90616","2392064","2392064","8241152","8241152","104083456","2203422306304","True","Normal","2064384","2064384","00:00:00.1093750","RstMwService","255","True","0","System.Diagnostics.ProcessStartInfo","26/10/2022 18:14:25",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1093750","00:00:00","95694848","2203413917696","False",,,,"7028736","7028736",,
"rstudio","1","1347","35190232256512","253267968","276176896","82416","C:\Program Files\RStudio\bin\rstudio.exe","RStudio, PBC","5.78125","2022,07,2,0","2022,07,2,0","RStudio","RStudio","Process","8",,"False",,"3912","Microsoft.Win32.SafeHandles.SafeProcessHandle","1347","24008",".","330674","RStudio","System.Diagnostics.ProcessModule (rstudio.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","82416","82416","276176896","276176896","1582496","1582496","356196352","356196352","497885184","497885184","1766420480","35190433476608","True","Normal","276176896","276176896","00:00:02.7500000","rstudio","255","True","1","System.Diagnostics.ProcessStartInfo","27/10/2022 21:36:37",,"System.Diagnostics.ProcessThreadCollection","00:00:05.7812500","00:00:03.0312500","1565200384","35190232256512","False",,,,"253267968","253267968",,
"RtkAudUService64","0","343","4414509056","9703424","3604480","23760","C:\WINDOWS\System32\DriverStore\FileRepository\realtekservice.inf_amd64_200389f68a8e25cd\RtkAudUService64.exe","Realtek Semiconductor","0.484375","1.0.429.1","1.0.429.1","Realtek HD Audio Universal Service","Realtek HD Audio Universal Service","Process","8",,"False",,"3920","Microsoft.Win32.SafeHandles.SafeProcessHandle","343","4172",".","0","","System.Diagnostics.ProcessModule (RtkAudUService64.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","23760","23760","3604480","3604480","151144","151144","5238784","5238784","13414400","13414400","138985472","4433952768","True","Normal","3604480","3604480","00:00:00.3125000","RtkAudUService64","255","True","0","System.Diagnostics.ProcessStartInfo","26/10/2022 18:14:25",,"System.Diagnostics.ProcessThreadCollection","00:00:00.4843750","00:00:00.1718750","119541760","4414509056","False",,,,"9703424","9703424",,
"RtkAudUService64","1","343","4439212032","11436032","4268032","22624","C:\Windows\System32\DriverStore\FileRepository\realtekservice.inf_amd64_200389f68a8e25cd\RtkAudUService64.exe","Realtek Semiconductor","0.046875","1.0.429.1","1.0.429.1","Realtek HD Audio Universal Service","Realtek HD Audio Universal Service","Process","8",,"False",,"2208","Microsoft.Win32.SafeHandles.SafeProcessHandle","343","6060",".","0","","System.Diagnostics.ProcessModule (RtkAudUService64.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","22624","22624","4268032","4268032","212808","212808","4460544","4460544","13238272","13238272","152522752","4447490048","True","Normal","4268032","4268032","00:00:00.0312500","RtkAudUService64","255","True","1","System.Diagnostics.ProcessStartInfo","26/10/2022 18:14:52",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0468750","00:00:00.0156250","144244736","4439212032","False",,,,"11436032","11436032",,
"RtkAudUService64","1","252","4415582208","8294400","2015232","19360","C:\WINDOWS\System32\DriverStore\FileRepository\realtekservice.inf_amd64_200389f68a8e25cd\RtkAudUService64.exe","Realtek Semiconductor","0.078125","1.0.429.1","1.0.429.1","Realtek HD Audio Universal Service","Realtek HD Audio Universal Service","Process","8",,"False",,"3856","Microsoft.Win32.SafeHandles.SafeProcessHandle","252","8196",".","0","","System.Diagnostics.ProcessModule (RtkAudUService64.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","19360","19360","2015232","2015232","174872","174872","2117632","2117632","9314304","9314304","125861888","4420829184","True","Normal","2015232","2015232","00:00:00.0625000","RtkAudUService64","255","True","1","System.Diagnostics.ProcessStartInfo","26/10/2022 18:14:37",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0781250","00:00:00.0156250","120614912","4415582208","False",,,,"8294400","8294400",,
"RuntimeBroker","1","600","2203531415552","16568320","7471104","25096","C:\Windows\System32\RuntimeBroker.exe","Microsoft Corporation","1.453125","10.0.22621.608 (WinBuild.160101.0800)","10.0.22621.608","Runtime Broker","Microsoft? Windows? Operating System","Process","8",,"False",,"2448","Microsoft.Win32.SafeHandles.SafeProcessHandle","600","4224",".","0","","System.Diagnostics.ProcessModule (RuntimeBroker.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","25096","25096","7471104","7471104","338136","338136","8556544","8556544","30793728","30793728","222187520","2203540410368","True","Normal","7471104","7471104","00:00:00.9218750","RuntimeBroker","255","True","1","System.Diagnostics.ProcessStartInfo","26/10/2022 18:15:46",,"System.Diagnostics.ProcessThreadCollection","00:00:01.4531250","00:00:00.5312500","213192704","2203531415552","False",,,,"16568320","16568320",,
"RuntimeBroker","1","439","2203491864576","26771456","6119424","20088","C:\Windows\System32\RuntimeBroker.exe","Microsoft Corporation","1.484375","10.0.22621.608 (WinBuild.160101.0800)","10.0.22621.608","Runtime Broker","Microsoft? Windows? Operating System","Process","8",,"False",,"3456","Microsoft.Win32.SafeHandles.SafeProcessHandle","439","6920",".","0","","System.Diagnostics.ProcessModule (RuntimeBroker.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","20088","20088","6119424","6119424","261576","261576","6787072","6787072","30076928","30076928","186032128","2203504254976","True","Normal","6119424","6119424","00:00:00.7656250","RuntimeBroker","255","True","1","System.Diagnostics.ProcessStartInfo","26/10/2022 18:14:39",,"System.Diagnostics.ProcessThreadCollection","00:00:01.4843750","00:00:00.7187500","173641728","2203491864576","False",,,,"26771456","26771456",,
"RuntimeBroker","1","212","2203446505472","14901248","2854912","12912","C:\Windows\System32\RuntimeBroker.exe","Microsoft Corporation","0.015625","10.0.22621.608 (WinBuild.160101.0800)","10.0.22621.608","Runtime Broker","Microsoft? Windows? Operating System","Process","8",,"False",,"1788","Microsoft.Win32.SafeHandles.SafeProcessHandle","212","7128",".","0","","System.Diagnostics.ProcessModule (RuntimeBroker.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","12912","12912","2854912","2854912","177896","177896","3612672","3612672","17502208","17502208","146415616","2203464638464","True","Normal","2854912","2854912","00:00:00.0156250","RuntimeBroker","255","True","1","System.Diagnostics.ProcessStartInfo","26/10/2022 18:14:48",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0156250","00:00:00","128282624","2203446505472","False",,,,"14901248","14901248",,
"RuntimeBroker","1","647","2203536420864","24465408","11743232","26648","C:\Windows\System32\RuntimeBroker.exe","Microsoft Corporation","2.328125","10.0.22621.608 (WinBuild.160101.0800)","10.0.22621.608","Runtime Broker","Microsoft? Windows? Operating System","Process","8",,"False",,"952","Microsoft.Win32.SafeHandles.SafeProcessHandle","647","8460",".","0","","System.Diagnostics.ProcessModule (RuntimeBroker.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","26648","26648","11743232","11743232","352960","352960","12894208","12894208","39903232","39903232","378789888","2203697012736","True","Normal","11743232","11743232","00:00:01.4687500","RuntimeBroker","255","True","1","System.Diagnostics.ProcessStartInfo","26/10/2022 18:14:39",,"System.Diagnostics.ProcessThreadCollection","00:00:02.3281250","00:00:00.8593750","218198016","2203536420864","False",,,,"24465408","24465408",,
"RuntimeBroker","1","302","2203467010048","18444288","5824512","18816","C:\Windows\System32\RuntimeBroker.exe","Microsoft Corporation","0.09375","10.0.22621.608 (WinBuild.160101.0800)","10.0.22621.608","Runtime Broker","Microsoft? Windows? Operating System","Process","8",,"False",,"3596","Microsoft.Win32.SafeHandles.SafeProcessHandle","302","10104",".","0","","System.Diagnostics.ProcessModule (RuntimeBroker.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","18816","18816","5824512","5824512","221896","221896","7417856","7417856","27639808","27639808","177352704","2203495575552","True","Normal","5824512","5824512","00:00:00.0312500","RuntimeBroker","255","True","1","System.Diagnostics.ProcessStartInfo","26/10/2022 19:18:24",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0937500","00:00:00.0625000","148787200","2203467010048","False",,,,"18444288","18444288",,
"RuntimeBroker","1","554","2203532468224","18739200","11378688","27376","C:\Windows\System32\RuntimeBroker.exe","Microsoft Corporation","2.71875","10.0.22621.608 (WinBuild.160101.0800)","10.0.22621.608","Runtime Broker","Microsoft? Windows? Operating System","Process","8",,"False",,"3428","Microsoft.Win32.SafeHandles.SafeProcessHandle","554","10672",".","0","","System.Diagnostics.ProcessModule (RuntimeBroker.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","27376","27376","11378688","11378688","308512","308512","15839232","15839232","44212224","44212224","246472704","2203564695552","True","Normal","11378688","11378688","00:00:01.3750000","RuntimeBroker","255","True","1","System.Diagnostics.ProcessStartInfo","26/10/2022 18:14:43",,"System.Diagnostics.ProcessThreadCollection","00:00:02.7187500","00:00:01.3437500","214245376","2203532468224","False",,,,"18739200","18739200",,
"RuntimeBroker","1","153","2203422789632","10412032","2326528","10872","C:\Windows\System32\RuntimeBroker.exe","Microsoft Corporation","0.015625","10.0.22621.608 (WinBuild.160101.0800)","10.0.22621.608","Runtime Broker","Microsoft? Windows? Operating System","Process","8",,"False",,"3740","Microsoft.Win32.SafeHandles.SafeProcessHandle","153","12796",".","0","","System.Diagnostics.ProcessModule (RuntimeBroker.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","10872","10872","2326528","2326528","131576","131576","2809856","2809856","11735040","11735040","110350336","2203428573184","True","Normal","2326528","2326528","00:00:00.0156250","RuntimeBroker","255","True","1","System.Diagnostics.ProcessStartInfo","26/10/2022 18:14:56",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0156250","00:00:00","104566784","2203422789632","False",,,,"10412032","10412032",,
"RuntimeBroker","1","297","2203457732608","17330176","3244032","14944","C:\Windows\System32\RuntimeBroker.exe","Microsoft Corporation","0.1875","10.0.22621.608 (WinBuild.160101.0800)","10.0.22621.608","Runtime Broker","Microsoft? Windows? Operating System","Process","8",,"False",,"2732","Microsoft.Win32.SafeHandles.SafeProcessHandle","297","18372",".","0","","System.Diagnostics.ProcessModule (RuntimeBroker.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","14944","14944","3244032","3244032","212248","212248","4128768","4128768","21209088","21209088","148750336","2203466973184","True","Normal","3244032","3244032","00:00:00.0781250","RuntimeBroker","255","True","1","System.Diagnostics.ProcessStartInfo","26/10/2022 18:26:34",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1875000","00:00:00.1093750","139509760","2203457732608","False",,,,"17330176","17330176",,
"RuntimeBroker","1","285","2203477737472","19816448","9441280","16176","C:\Windows\System32\RuntimeBroker.exe","Microsoft Corporation","0.6875","10.0.22621.608 (WinBuild.160101.0800)","10.0.22621.608","Runtime Broker","Microsoft? Windows? Operating System","Process","8",,"False",,"3828","Microsoft.Win32.SafeHandles.SafeProcessHandle","285","20576",".","0","","System.Diagnostics.ProcessModule (RuntimeBroker.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","16176","16176","9441280","9441280","234728","234728","10788864","10788864","25772032","25772032","178851840","2203497074688","True","Normal","9441280","9441280","00:00:00.3437500","RuntimeBroker","255","True","1","System.Diagnostics.ProcessStartInfo","26/10/2022 18:27:29",,"System.Diagnostics.ProcessThreadCollection","00:00:00.6875000","00:00:00.3437500","159514624","2203477737472","False",,,,"19816448","19816448",,
"SearchFilterHost","0","350","2203447623680","8462336","4222976","16176","C:\WINDOWS\System32\SearchFilterHost.exe","Microsoft Corporation","1.46875","7.0.22621.608 (WinBuild.160101.0800)","7.0.22621.608","Microsoft Windows Search Filter Host","Windows? Search","Process","8",,"False",,"3836","Microsoft.Win32.SafeHandles.SafeProcessHandle","350","21516",".","0","","System.Diagnostics.ProcessModule (SearchFilterHost.exe)","33554432","204800","System.Diagnostics.ProcessModuleCollection","16176","16176","4222976","4222976","195504","195504","5160960","5160960","15478784","15478784","130973696","2203449196544","True","Normal","4222976","4222976","00:00:00.4531250","SearchFilterHost","255","True","0","System.Diagnostics.ProcessStartInfo","27/10/2022 20:55:54",,"System.Diagnostics.ProcessThreadCollection","00:00:01.4687500","00:00:01.0156250","129400832","2203447623680","False",,,,"8462336","8462336",,
"SearchFilterHost","0","239","2203513868288","14192640","13238272","19160","C:\WINDOWS\System32\SearchFilterHost.exe","Microsoft Corporation","61.171875","7.0.22621.608 (WinBuild.160101.0800)","7.0.22621.608","Microsoft Windows Search Filter Host","Windows? Search","Process","8",,"False",,"3064","Microsoft.Win32.SafeHandles.SafeProcessHandle","239","25568",".","0","","System.Diagnostics.ProcessModule (SearchFilterHost.exe)","33554432","204800","System.Diagnostics.ProcessModuleCollection","19160","19160","13238272","13238272","189816","189816","67268608","67268608","33558528","33558528","218624000","2203536846848","True","Normal","13238272","13238272","00:00:12.1250000","SearchFilterHost","255","True","0","System.Diagnostics.ProcessStartInfo","27/10/2022 20:50:17",,"System.Diagnostics.ProcessThreadCollection","00:01:01.1718750","00:00:49.0468750","195645440","2203513868288","False",,,,"14192640","14192640",,
"SearchHost","1","1442","37423415472128","52764672","131358720","102264","C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\SearchHost.exe","Microsoft Corporation","8.171875","522.21701.0.0","522.21701.0.0","","Microsoft? Windows? Operating System","Process","8",,"False",,"3328","Microsoft.Win32.SafeHandles.SafeProcessHandle","1442","9008",".","0","","System.Diagnostics.ProcessModule (SearchHost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","102264","102264","131358720","131358720","1174208","1174208","151977984","151977984","217952256","217952256","1399468032","37423449518080","True","Normal","131358720","131358720","00:00:03.3281250","SearchHost","255","True","1","System.Diagnostics.ProcessStartInfo","26/10/2022 18:14:39",,"System.Diagnostics.ProcessThreadCollection","00:00:08.1718750","00:00:04.8437500","1365422080","37423415472128","False",,,,"52764672","52764672",,
"SearchIndexer","0","991","2203661172736","79679488","104574976","33824","C:\WINDOWS\system32\SearchIndexer.exe","Microsoft Corporation","590.5625","7.0.22621.1 (WinBuild.160101.0800)","7.0.22621.1","Microsoft Windows Search Indexer","Windows? Search","Process","8",,"False",,"2092","Microsoft.Win32.SafeHandles.SafeProcessHandle","991","10864",".","0","","System.Diagnostics.ProcessModule (SearchIndexer.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","33824","33824","104574976","104574976","228688","228688","185389056","185389056","162160640","162160640","346161152","2203664384000","True","Normal","104574976","104574976","00:01:48.7500000","SearchIndexer","255","True","0","System.Diagnostics.ProcessStartInfo","26/10/2022 18:14:43",,"System.Diagnostics.ProcessThreadCollection","00:09:50.5625000","00:08:01.8125000","342949888","2203661172736","False",,,,"79679488","79679488",,
"SearchProtocolHost","0","427","2203441057792","16142336","9838592","16176","C:\WINDOWS\System32\SearchProtocolHost.exe","Microsoft Corporation","577.609375","7.0.22621.608 (WinBuild.160101.0800)","7.0.22621.608","Microsoft Windows Search Protocol Host","Windows? Search","Process","8",,"False",,"3700","Microsoft.Win32.SafeHandles.SafeProcessHandle","427","24740",".","0","","System.Diagnostics.ProcessModule (SearchProtocolHost.exe)","33554432","204800","System.Diagnostics.ProcessModuleCollection","16176","16176","9838592","9838592","168936","168936","10530816","10530816","20156416","20156416","274726912","2203592949760","True","Normal","9838592","9838592","00:04:15.4843750","SearchProtocolHost","255","True","0","System.Diagnostics.ProcessStartInfo","27/10/2022 20:49:30",,"System.Diagnostics.ProcessThreadCollection","00:09:37.6093750","00:05:22.1250000","122834944","2203441057792","False",,,,"16142336","16142336",,
"SecurityHealthService","0","411","2203425021952","10543104","3780608","17120",,,"0.359375",,,,,"Process","8",,,,,,"411","1552",".","0","",,,,,"17120","17120","3780608","3780608","143592","143592","4657152","4657152","18366464","18366464","122523648","2203440746496",,,"3780608","3780608","00:00:00.1406250","SecurityHealthService",,"True","0","System.Diagnostics.ProcessStartInfo","26/10/2022 18:14:52",,"System.Diagnostics.ProcessThreadCollection","00:00:00.3593750","00:00:00.2187500","106799104","2203425021952","False",,,,"10543104","10543104",,
"SecurityHealthSystray","1","182","2203433758720","9265152","2002944","10736","C:\Windows\System32\SecurityHealthSystray.exe","Microsoft Corporation","0.0625","10.0.22621.608 (WinBuild.160101.0800)","10.0.22621.608","Windows Security notification icon","Microsoft? Windows? Operating System","Process","8",,"False",,"2808","Microsoft.Win32.SafeHandles.SafeProcessHandle","182","7108",".","0","","System.Diagnostics.ProcessModule (SecurityHealthSystray.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","10736","10736","2002944","2002944","159952","159952","2093056","2093056","10395648","10395648","118919168","2203437142016","True","Normal","2002944","2002944","00:00:00.0312500","SecurityHealthSystray","255","True","1","System.Diagnostics.ProcessStartInfo","26/10/2022 18:14:52",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0625000","00:00:00.0312500","115535872","2203433758720","False",,,,"9265152","9265152",,
"servicehost","0","735","4568547328","18194432","17682432","40016","C:\Program Files\McAfee\WebAdvisor\ServiceHost.exe","McAfee, LLC","1.875","4,1,1,757","4,1,1,0","McAfee WebAdvisor(service)","McAfee WebAdvisor","Process","8",,"False",,"3108","Microsoft.Win32.SafeHandles.SafeProcessHandle","735","13692",".","0","","System.Diagnostics.ProcessModule (ServiceHost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","40016","40016","17682432","17682432","251800","251800","18735104","18735104","34164736","34164736","280920064","4575887360","True","Normal","17682432","17682432","00:00:01.3125000","servicehost","255","True","0","System.Diagnostics.ProcessStartInfo","26/10/2022 18:15:15",,"System.Diagnostics.ProcessThreadCollection","00:00:01.8750000","00:00:00.5625000","273580032","4568547328","False",,,,"18194432","18194432",,
"services","0","862","2203399049216","9756672","6680576","14736",,,"56.40625",,,,,"Process","9",,,,,,"862","1044",".","0","",,,,,"14736","14736","6680576","6680576","176184","176184","8273920","8273920","12378112","12378112","120901632","2203439124480",,,"6680576","6680576","00:00:35.2500000","services",,"True","0","System.Diagnostics.ProcessStartInfo","26/10/2022 18:14:24",,"System.Diagnostics.ProcessThreadCollection","00:00:56.4062500","00:00:21.1562500","80826368","2203399049216","False",,,,"9756672","9756672",,
"ServiceShell","0","1152","5013622784","62132224","71880704","63544","C:\Program Files (x86)\Dell\UpdateService\ServiceShell.exe","","11.78125","2.6.1.2","2.6.1.2","ServiceShell","ServiceShell","Process","8",,"False",,"2956","Microsoft.Win32.SafeHandles.SafeProcessHandle","1152","6408",".","0","","System.Diagnostics.ProcessModule (ServiceShell.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","63544","63544","71880704","71880704","485280","485280","79110144","79110144","91381760","91381760","740651008","5035618304","True","Normal","71880704","71880704","00:00:02.0156250","ServiceShell","255","True","0","System.Diagnostics.ProcessStartInfo","26/10/2022 18:16:35",,"System.Diagnostics.ProcessThreadCollection","00:00:11.7812500","00:00:09.7656250","718655488","5013622784","False",,,,"62132224","62132224",,
"setup","1","1027","35189841797120","247169024","245968896","76464","C:\Program Files (x86)\Microsoft Visual Studio\Installer\setup.exe","Microsoft","32.296875","3.3.2185.63263","3.3.2185","Visual Studio Installer","Visual Studio","Process","8",,"False",,"3316","Microsoft.Win32.SafeHandles.SafeProcessHandle","1027","11476",".","592456","Visual Studio Installer","System.Diagnostics.ProcessModule (setup.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","76464","76464","245968896","245968896","1065936","1065936","261001216","261001216","307347456","307347456","1220173824","35189887229952","True","Normal","245968896","245968896","00:00:08.9218750","setup","255","True","1","System.Diagnostics.ProcessStartInfo","27/10/2022 20:58:30",,"System.Diagnostics.ProcessThreadCollection","00:00:32.2968750","00:00:23.3750000","1174740992","35189841797120","False",,,,"247169024","247169024",,
"SgrmBroker","0","113","2203390967808","8638464","7462912","9640",,,"0.8125",,,,,"Process","8",,,,,,"113","8736",".","0","",,,,,"9640","9640","7462912","7462912","41224","41224","8790016","8790016","11640832","11640832","75890688","2203394113536",,,"7462912","7462912","00:00:00.2187500","SgrmBroker",,"True","0","System.Diagnostics.ProcessStartInfo","26/10/2022 18:16:45",,"System.Diagnostics.ProcessThreadCollection","00:00:00.8125000","00:00:00.5937500","72744960","2203390967808","False",,,,"8638464","8638464",,
"ShellExperienceHost","1","993","37388242952192","1851392","46272512","47512","C:\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\ShellExperienceHost.exe","Microsoft Corporation","2.359375","10.0.22621.608 (WinBuild.160101.0800)","10.0.22621.608","Windows Shell Experience Host","Microsoft? Windows? Operating System","Process","8",,"False",,"2272","Microsoft.Win32.SafeHandles.SafeProcessHandle","993","9488",".","0","","System.Diagnostics.ProcessModule (ShellExperienceHost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","47512","47512","46272512","46272512","1818248","1818248","48177152","48177152","115359744","115359744","565551104","37388255862784","True","Normal","46272512","46272512","00:00:00.7031250","ShellExperienceHost","255","True","1","System.Diagnostics.ProcessStartInfo","26/10/2022 18:15:46",,"System.Diagnostics.ProcessThreadCollection","00:00:02.3593750","00:00:01.6562500","552640512","37388242952192","False",,,,"1851392","1851392",,
"sihost","1","678","2203518607360","18952192","7184384","22432","C:\WINDOWS\system32\sihost.exe","Microsoft Corporation","8.375","10.0.22621.1 (WinBuild.160101.0800)","10.0.22621.1","Shell Infrastructure Host","Microsoft? Windows? Operating System","Process","8",,"False",,"3128","Microsoft.Win32.SafeHandles.SafeProcessHandle","678","3132",".","0","","System.Diagnostics.ProcessModule (sihost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","22432","22432","7184384","7184384","318640","318640","7790592","7790592","35188736","35188736","210739200","2203528962048","True","Normal","7184384","7184384","00:00:05.9062500","sihost","255","True","1","System.Diagnostics.ProcessStartInfo","26/10/2022 18:14:35",,"System.Diagnostics.ProcessThreadCollection","00:00:08.3750000","00:00:02.4687500","200384512","2203518607360","False",,,,"18952192","18952192",,
"SmartByteAnalyticsService","0","126","4367417344","5251072","1368064","7672","C:\Program Files\Rivet Networks\SmartByte\SmartByteAnalyticsService.exe","Rivet Networks","0.03125","3.1.995","3.1.995","SmartByte Analytics Service","SmartByte Analytics Service","Process","8",,"False",,"1936","Microsoft.Win32.SafeHandles.SafeProcessHandle","126","4192",".","0","","System.Diagnostics.ProcessModule (SmartByteAnalyticsService.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","7672","7672","1368064","1368064","73480","73480","1478656","1478656","6295552","6295552","76644352","4371611648","True","Normal","1368064","1368064","00:00:00.0312500","SmartByteAnalyticsService","255","True","0","System.Diagnostics.ProcessStartInfo","26/10/2022 18:14:25",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0312500","00:00:00","72450048","4367417344","False",,,,"5251072","5251072",,
"SmartByteNetworkService","0","529","4588494848","33300480","139882496","22832","C:\Program Files\Rivet Networks\SmartByte\SmartByteNetworkService.exe","Rivet Networks","61.765625","3.1.995","3.1.995","SmartByte Network Service","SmartByte Network Service","Process","8",,"False",,"2176","Microsoft.Win32.SafeHandles.SafeProcessHandle","529","4216",".","0","","System.Diagnostics.ProcessModule (SmartByteNetworkService.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","22832","22832","139882496","139882496","196336","196336","139890688","139890688","113922048","113922048","435875840","4730843136","True","Normal","139882496","139882496","00:00:16.8593750","SmartByteNetworkService","255","True","0","System.Diagnostics.ProcessStartInfo","26/10/2022 18:14:25",,"System.Diagnostics.ProcessThreadCollection","00:01:01.7656250","00:00:44.9062500","293527552","4588494848","False",,,,"33300480","33300480",,
"smss","0","58","2203360956416","1019904","1126400","3768",,,"0.0625",,,,,"Process","11",,,,,,"58","632",".","0","",,,,,"3768","3768","1126400","1126400","13688","13688","1212416","1212416","1380352","1380352","52023296","2203370246144",,,"1126400","1126400","00:00:00.0625000","smss",,"True","0","System.Diagnostics.ProcessStartInfo","26/10/2022 18:14:17",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0625000","00:00:00","42733568","2203360956416","False",,,,"1019904","1019904",,
"spoolsv","0","422","2203430662144","13201408","5844992","21792","C:\WINDOWS\System32\spoolsv.exe","Microsoft Corporation","0.671875","10.0.22621.1 (WinBuild.160101.0800)","10.0.22621.1","Spooler SubSystem App","Microsoft? Windows? Operating System","Process","8",,"False",,"3568","Microsoft.Win32.SafeHandles.SafeProcessHandle","422","3708",".","0","","System.Diagnostics.ProcessModule (spoolsv.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","21792","21792","5844992","5844992","142104","142104","6254592","6254592","16990208","16990208","124076032","2203442298880","True","Normal","5844992","5844992","00:00:00.4843750","spoolsv","255","True","0","System.Diagnostics.ProcessStartInfo","26/10/2022 18:14:25",,"System.Diagnostics.ProcessThreadCollection","00:00:00.6718750","00:00:00.1875000","112439296","2203430662144","False",,,,"13201408","13201408",,
"StartMenuExperienceHost","1","918","37388313112576","72962048","59428864","44680","C:\Windows\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\StartMenuExperienceHost.exe","Microsoft Corporation","12.015625","10.0.22621.608 (WinBuild.160101.0800)","10.0.22621.608","Windows Start Experience Host","Microsoft? Windows? Operating System","Process","8",,"False",,"2792","Microsoft.Win32.SafeHandles.SafeProcessHandle","918","9016",".","0","","System.Diagnostics.ProcessModule (StartMenuExperienceHost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","44680","44680","59428864","59428864","1217456","1217456","64241664","64241664","115703808","115703808","660840448","37388351152128","True","Normal","59428864","59428864","00:00:03.9843750","StartMenuExperienceHost","255","True","1","System.Diagnostics.ProcessStartInfo","26/10/2022 18:14:39",,"System.Diagnostics.ProcessThreadCollection","00:00:12.0156250","00:00:08.0312500","622800896","37388313112576","False",,,,"72962048","72962048",,
